order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD089754,ID0778806363,2019-07-04,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Candle Inferno', 1)]",7965.0,65.88,-37.8016529,144.95738300000005,10,7234.38,Winter,True,1.5257,"disapointed very disapointed in the product i got, i spent $400 with you guys and got a crappy phone. my finger print scanner doesnt work, the phone keeps freezing up on me and when i got the phone i had to take it to get cleaned cause there was a bunch of stuff in the crevasses. very disaapointed i must say.",0.0
ORD491047,ID6167289327,2019-11-13,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('Thunder line', 1)]",7860.0,103.97,-37.8082201,144.9689754,5,7570.97,Spring,True,1.156,five stars awesome phone !,1.0
ORD050785,ID0248746699,2019-11-30,Bakers,"[('pearTV', 1), ('iAssist Line', 2)]",10760.0,83.69,-37.8117158,144.99209419999997,15,9229.69,Spring,True,0.3359,my phone started acting up by turning on and off ... my phone started acting up by turning on and off unplanned. i tried every solution without success. it was very irritating for a new phone. i returned it and bought something else,0.0
ORD097091,ID0847532240,2019-06-23,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2)]",6900.0,73.95,-37.8208963,144.96700959999995,10,6283.95,Winter,True,0.34,tablet is perfect for beginners who just want basic,1.0
ORD419597,ID0145220258,2019-01-19,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Universe Note', 2), ('pearTV', 1)]",30800.0,95.41,-37.8168468,144.9579291,25,23195.41,Summer,True,1.0404,excellent phone this phone has been perfect. so glad that i purchased this over a olivia. android fan and extremely pleased with this purchase.,1.0
ORD301318,ID0591360973,2019-01-16,Thompson,"[('iStream', 1), ('Universe Note', 2), ('Candle Inferno', 1)]",7480.0,96.89,-37.8222898,144.9525521,15,6454.89,Summer,True,1.1741,order matches product! i have been looking forward to this phone since i knew my contract was going to be up soon. i got what i ordered! :),1.0
ORD163817,ID0767752170,2019-12-13,Nickolson,"[('Toshika 750', 2), ('Thunder line', 2)]",13000.0,105.09,-37.800849299999996,144.97009319999995,25,9855.09,Summer,True,1.976,"five stars this is a great phone, i bought this one for my husband.",1.0
ORD039848,ID2114973864,2019-06-10,Bakers,"[('Alcon 10', 2), ('Olivia x460', 2), ('Thunder line', 2), ('iAssist Line', 2)]",29160.0,82.59,-37.8253708,144.9892856,5,27784.59,Winter,True,1.7896,"very happy with this phone needed a new cell phone but did not want to spend $1,000 +. this one is locked to t-mobile which is fine because that is who my carrier is came in a very nice box all the accessories and works perfectly. great price point as well.",1.0
ORD389758,ID1982493378,2019-12-31,Thompson,"[('Olivia x460', 2), ('Thunder line', 2), ('Universe Note', 2)]",13710.0,98.67,-37.8011223,144.94637769999997,25,10381.17,Summer,True,1.2872,"the digico inferno hd8 is awesome! easy to navigate, color is beautiful",1.0
ORD028546,ID0363385474,2019-08-08,Thompson,"[('Alcon 10', 1), ('iStream', 2)]",9250.0,68.03,-37.79935089999999,144.9594941,5,8855.53,Winter,True,1.8421,not compatible for any sim. not compatible with the sim we have. says it is unlocked. verizon sim not recognized and it does not specify what carrier it is unlocked for...,0.0
ORD395630,ID4716795355,2019-10-04,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('iAssist Line', 2)]",7770.0,101.32,-37.81897470000001,144.9527594,5,7482.82,Spring,True,0.8617,"great condition super fast shipping, great quality.",1.0
ORD137786,ID1492350739,2019-11-26,Thompson,"[('Thunder line', 1), ('pearTV', 2), ('Candle Inferno', 2)]",15660.0,109.76,-37.80204000000001,144.963742,25,11854.76,Spring,True,1.8845,"good, nice and cheap. if you are looking for a smartphone pretty and simple this is for you. it has an excellent screen image quality, camera, and video.",1.0
ORD416624,ID4458803297,2019-09-19,Nickolson,"[('Thunder line', 2), ('iStream', 1)]",4510.0,80.93,-37.8239891,144.9846665,10,4139.93,Spring,False,1.4585,"very good for price it’s a good value, mine had quite a scratched up screen. but for 200$ less than retail i’m very happy! i’m going to go get the screen fixed for 30$ and it’s all good!",1.0
ORD130204,ID4884445041,2019-11-14,Thompson,"[('Toshika 750', 1), ('pearTV', 1)]",10630.0,83.75,-37.8005394,144.9346418,0,10713.75,Spring,False,1.7375,good value i was a little leery after reading some of the negative reviews. i bought this phone for my daughter and it works great! no issues at all and it looks brand new. it was about $350 cheaper than a new one. shipped fast too as i received it the next day,1.0
ORD006109,ID0456878881,2019-04-10,Nickolson,"[('Alcon 10', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]",11605.0,75.03,-37.8197216,144.9691629,5,11099.78,Autumn,True,0.13,"don't be fooled by the ""buy it for 1 cent ... don't be fooled by the ""buy it for 1 cent with 2 year contract""...sprint will charge you 19.99 per month until the phone is paid for.",1.0
ORD296977,ID5797734220,2019-06-15,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Universe Note', 2)]",13680.0,66.09,-37.8034982,144.9486654,5,13062.09,Winter,False,1.0309,nice very very nice phone i am 52 and it is so easy to use it works so nice.,1.0
ORD461048,ID0641025398,2019-01-19,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Universe Note', 2)]",9555.0,68.62,-37.8109721,144.94358830000004,5,9145.87,Summer,False,0.3599,five stars i have one se i love it.,1.0
ORD156048,ID0250480659,2019-07-09,Bakers,"[('Lucent 330S', 2), ('Universe Note', 1), ('iStream', 1)]",6060.0,66.3,-37.809473499999996,145.003438,0,6126.3,Winter,False,0.724,four stars it was a gift and the person who received it loves it,1.0
ORD281786,ID2868682195,2019-07-29,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('iStream', 2)]",5850.0,64.89,-37.804631799999996,144.9704802,0,5914.89,Winter,True,1.5565,the phone i got keeps saying that unauthorized action and ... the phone i got keeps saying that unauthorized action and needs to restart with a warning icon on top and cant use it,0.0
ORD317528,ID0746909948,2019-04-14,Bakers,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",5905.0,83.36,-37.8197384,145.0147371,5,5693.11,Autumn,True,2.0294,size battery life could be better that said i love this phone,1.0
ORD115205,ID0634777173,2019-03-02,Thompson,"[('Thunder line', 1), ('Universe Note', 2)]",9080.0,65.1,-37.8145973,144.9384187,0,9145.1,Autumn,False,0.7903,product is great! awesome deal for a smartphone product is great! awesome deal for a smartphone.,1.0
ORD060522,ID0767665017,2019-02-09,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Universe Note', 2), ('iStream', 2)]",10520.0,77.41,-37.807730600000006,144.9734019,15,9019.41,Summer,False,1.2559,great job great,1.0
ORD477591,ID6167441049,2019-08-25,Nickolson,"[('pearTV', 2), ('Thunder line', 2), ('Toshika 750', 2), ('Lucent 330S', 2)]",28080.0,79.77,-37.811324299999995,144.9619041,25,21139.77,Winter,True,1.0523,"nice gift the phone came just on time, and ready to be use. the phone screen it perfect. this is a great gift!!!",1.0
ORD377956,ID0634780144,2019-01-25,Thompson,"[('Alcon 10', 1), ('Universe Note', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",17040.0,92.77,-37.812366600000004,144.9382466,5,16280.77,Summer,True,0.7766,great phone for great price! fast delivery by technomaster,1.0
ORD396181,ID0259617268,2019-08-30,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540.0,77.17,-37.8054791,144.9487798,10,23963.17,Winter,True,0.8148,"written about 3 years after first purchase great while it lasted as my first android/smart-phone. but started to show its age years later, have since upgraded.",1.0
ORD083631,ID2187980362,2019-02-12,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 1)]",11410.0,91.53,-37.81350910000001,144.9656542,5,10931.03,Summer,True,0.6618,not so bad. but is not good can be better.,1.0
ORD164536,ID0746912561,2019-10-27,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 1), ('Lucent 330S', 2)]",5910.0,79.68,-37.824687299999994,144.9828852,0,5989.68,Spring,False,1.3545,"quite a good opportunity. excellent, and a great product. i highly recommend it.",1.0
ORD079701,ID1358380090,2019-07-19,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Thunder line', 1), ('pearTV', 1)]",12175.0,69.29,-37.8248456,144.99062759999995,5,11635.54,Winter,False,1.7019,all is good all is good,1.0
ORD292138,ID2288769482,2019-09-15,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Thunder line', 2), ('iAssist Line', 1)]",8240.0,105.58,-37.80148370000001,145.004298,0,8345.58,Spring,True,1.2384,great stuff to have. it is a good tool to help your kids go out and find knowledge! and this does help. wanting knowledge should still be encourage.,1.0
ORD285107,ID3793626746,2019-09-14,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 2), ('Olivia x460', 2), ('pearTV', 2)]",25935.0,102.83,-37.8234736,144.97819109999998,0,26037.83,Spring,True,0.9339,good deal good purchase and works really well.,1.0
ORD492231,ID6197209812,2019-02-09,Thompson,"[('Thunder line', 2), ('iStream', 2)]",4660.0,99.57,-37.81779810000001,144.93176830000004,5,4526.57,Summer,True,1.4615,great deal for an excellent phone of quality its awesome as usual. i lost my old one and this one slipped right into its spot perfectly. had for a few months now and it is great. i doubt if i will ever buy from the store again,1.0
ORD433422,ID5884356155,2019-08-03,Thompson,"[('pearTV', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",15705.0,72.44,-37.8249499,144.9333453,5,14992.19,Winter,False,1.8232,great sound for the size and the prize!! and of course....iassist!,1.0
ORD360790,ID1492150946,2019-01-25,Thompson,"[('Thunder line', 2), ('iStream', 1), ('Olivia x460', 1)]",5735.0,54.54,-37.815016299999996,144.9523001,25,4355.79,Summer,False,0.5288,using unauthorized software! i just started getting messages that i wasn't connected to the network. i went to the tmobile store to find out that the phone is locked and using unauthorized software. because of that i was not able to receive any of the olivia updates and now have a worthless phone.,0.0
ORD452571,ID2368034120,2019-10-05,Nickolson,"[('pearTV', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",30210.0,107.24,-37.80726129999999,144.97814250000005,15,25785.74,Spring,True,1.4706,i got what i paid for the device was clean and ready to use. put in a sim card (tracfone) and after a few mins was up & running. the fast charger that came with it works well.,1.0
ORD227553,ID0356087677,2019-11-06,Bakers,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125.0,99.4,-37.8142992,144.99819399999996,5,18268.15,Spring,True,0.5453,phone will not charge after 1 year. huh my phone just stopped charging. it won't turn on at all. it is only one year and i feel like i don't have to buy a new phone every year. this is a lot of money to throw away like that.,1.0
ORD311595,ID1224854817,2019-01-02,Thompson,"[('Thunder line', 2), ('Candle Inferno', 1)]",4790.0,57.03,-37.8131243,144.9401031,25,3649.53,Summer,False,0.6146,"i purchased this tablet on a discounted price as an alternative for rc tablet. the operating system is not good, very slow response, apps takes a lot of time to open. many of the apps like youtube is not made for inferno os, so my little one has a difficult time handling it. after 2 months, i got him rc tablet.",0.0
ORD058838,ID1132069631,2019-07-11,Thompson,"[('iStream', 1), ('Universe Note', 2), ('pearTV', 1)]",13360.0,62.24,-37.8148908,144.9448679,0,13422.24,Winter,False,0.3137,love it great phone for the price you pay,1.0
ORD135394,ID6167344576,2019-06-05,Nickolson,"[('iStream', 2), ('Olivia x460', 2), ('Thunder line', 2)]",7110.0,74.77,-37.815865,144.9731491,25,5407.27,Winter,True,0.4387,"great phone love this phone works great on straight talk verizon,a joy to use",1.0
ORD337074,ID0114607264,2019-08-20,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 2)]",5680.0,63.02,-37.8169672,144.9652935,10,5175.02,Winter,False,0.4159,love this for bedside clock/alarm/radio.  face can dimat night so it’s not bright for sleeping.,1.0
ORD281644,ID4421481867,2019-10-29,Nickolson,"[('pearTV', 1), ('Universe Note', 1), ('Alcon 10', 1)]",18710.0,107.47,-37.804586799999996,144.97202180000005,10,16946.47,Spring,True,1.5744,excellent service i was surprised at how well the product was packaged. i received my phone as scheduled. it was simple to set up and transfer everything from my old phone to my new one.,1.0
ORD433772,ID6167344377,2019-11-06,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1)]",3410.0,62.37,-37.81099260000001,144.9671115,5,3301.87,Spring,False,0.873,trash i hate this phone....the screen randomly goes out...and freezes...and when certain pages load it flickers...do not recommend at all,0.0
ORD226595,ID0560997289,2019-01-08,Thompson,"[('Thunder line', 2), ('Lucent 330S', 1)]",5590.0,79.93,-37.810257299999996,144.936063,5,5390.43,Summer,True,1.0046,"do not buy this cell phone. sorry, this video is unsupported on this browser.  i bought it a few days ago and stopped working, it does not connect after updating, in short i have a cell phone that is of no use",0.0
ORD138827,ID1462398856,2019-08-18,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085.0,67.74,-37.8200618,145.0132237,10,2844.24,Winter,True,1.9388,the phone was very nice. but the problem is the wifi the phone was very nice. but the problem is the wifi. sometimes it cannot.detect the wifi and not working properly becuase it will automatic wifi off now i have to bring it to olivia service center,0.0
ORD156684,ID0227324606,2019-05-18,Bakers,"[('Thunder line', 1), ('pearTV', 2)]",14800.0,80.64,-37.7997818,144.99240869999997,25,11180.64,Autumn,True,1.1638,five stars great buy,1.0
ORD458068,ID0163654141,2019-02-27,Nickolson,"[('pearTV', 2), ('Thunder line', 1), ('iStream', 1), ('Toshika 750', 2)]",23590.0,97.0,-37.8256656,144.9800894,25,17789.5,Summer,True,1.2158,nice nice,1.0
ORD182704,ID1463620819,2019-09-30,Bakers,"[('pearTV', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",26020.0,105.36,-37.817069399999994,145.0055438,25,19620.36,Spring,True,1.201,good bang for buck good value,1.0
ORD413620,ID0206204617,2019-09-06,Thompson,"[('Universe Note', 1), ('Olivia x460', 2)]",5900.0,109.48,-37.8172033,144.9274349,0,6009.48,Spring,True,1.7987,long battery life looks like new. no scratch and battery life is good.,1.0
ORD384529,ID1327098194,2019-10-09,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",14140.0,101.58,-37.8144668,144.96393380000004,25,10706.58,Spring,True,0.6747,"love, love this new little gadget.  has  made our lives so much easier.  it's like having our own personal secretary living here in the home.  we hardly need our cd's anymore, since iassist plays everything we need.  going to get the iassist lines soon for more rooms.  thanks!!",1.0
ORD398251,ID0591435981,2019-07-31,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 1), ('iStream', 2)]",4980.0,74.13,-37.8186975,144.9657741,15,4307.13,Winter,True,0.3323,"great phone dad has no complaints. although he only uses it for talk,pictures and calendar he is happy with it.",1.0
ORD458436,ID2325395488,2019-06-23,Thompson,"[('Universe Note', 1), ('pearTV', 1), ('Toshika 750', 2)]",18400.0,79.63,-37.8083042,144.96007959999997,0,18479.63,Winter,True,1.2433,it’s really good it’s amazing,1.0
ORD074998,ID0122744304,2019-10-11,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('iStream', 2), ('pearTV', 1)]",14735.0,79.06,-37.825027899999995,144.9589745,15,12603.81,Spring,False,1.1738,great for price no activation issues (metro pcs) my wife loves it. there were no signs of use looked new.,1.0
ORD151032,ID1449496101,2019-06-07,Nickolson,"[('Universe Note', 2), ('iStream', 1)]",7050.0,68.22,-37.8239706,144.98478799999995,25,5355.72,Winter,False,1.4674,"great phone but not unlocked for every gsm network i generally love this phone for the specs, ram, memory, and awesome camera function but this phone is only good as well as its network provider only.",1.0
ORD405423,ID4326586194,2019-10-18,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770.0,79.77,-37.8103516,144.9613605,15,5834.27,Spring,False,1.1666,"this is a great phone for the money this is a great phone for the money. only gave it a 4 star because of poor customer service and poor software personalization. somehow, the mike level was too low, and unable to adjust. had to wipe the phone and start from scratch. otherwise its a great phone.",1.0
ORD394997,ID4283908134,2019-09-04,Bakers,"[('Lucent 330S', 1), ('pearTV', 2), ('iAssist Line', 1)]",16075.0,76.88,-37.809222999999996,144.98563969999995,0,16151.88,Spring,False,0.848,"everthing you need is in the palm of your hands! dependable, durable and easy to use. battery lasts for days.",1.0
ORD210369,ID1463547099,2019-01-24,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310.0,78.06,-37.8187328,145.0038814,5,3222.56,Summer,False,1.2347,"four stars works fine, has slightly noticable nick on home button and camera frame.",1.0
ORD024054,ID1463656488,2019-12-06,Bakers,"[('Thunder line', 2), ('Candle Inferno', 1), ('iAssist Line', 2), ('Olivia x460', 2)]",11690.0,93.1,-37.8158734,144.9996785,0,11783.1,Summer,True,0.7622,five stars my sis loved this phone.,1.0
ORD151721,ID2189273817,2019-01-21,Nickolson,"[('Universe Note', 1), ('iStream', 1), ('pearTV', 1), ('Alcon 10', 1)]",18860.0,72.75,-37.819328999999996,144.9611237,10,17046.75,Summer,False,0.7455,five stars good phone,1.0
ORD174838,ID2562266929,2019-03-27,Thompson,"[('Thunder line', 1), ('Candle Inferno', 1), ('iAssist Line', 1), ('iStream', 2)]",5135.0,65.85,-37.8220233,144.9539584,15,4430.6,Autumn,True,1.2043,"not worth the trouble i made a mistake by not buying insurance , .",0.0
ORD185615,ID0641030021,2019-02-16,Thompson,"[('Universe Note', 2), ('iStream', 2), ('Toshika 750', 1)]",11520.0,89.18,-37.810449799999994,144.9432571,0,11609.18,Summer,True,0.4167,best cheap phone best cheap phone you are going to find. great battery life.,1.0
ORD462159,ID0600744904,2019-01-16,Nickolson,"[('pearTV', 1), ('Universe Note', 2)]",13210.0,76.62,-37.811661799999996,144.96547030000005,5,12626.12,Summer,True,0.8511,"make shure phone is not refurbished.. i really love this phone, but after a month it stop working i call digico for a refund. maybe i got a bad one. the phone will not turn on after changing it over night..",0.0
ORD033127,ID0145190645,2019-10-08,Thompson,"[('pearTV', 2), ('Lucent 330S', 2)]",15080.0,102.33,-37.8178755,144.9563202,0,15182.33,Spring,True,0.9986,good phone! you can't expect more for this price!,1.0
ORD115375,ID3218293550,2019-11-02,Thompson,"[('iStream', 2), ('Olivia x460', 2)]",2750.0,78.58,-37.804537599999996,144.9534528,10,2553.58,Spring,False,1.0655,"like brand new it looks brand new and i like the fact that thay put a solid screen protector on it for free,as i'm always breaking my screen and never have any luck applying them myself",1.0
ORD100160,ID0233314946,2019-02-18,Bakers,"[('Thunder line', 1), ('pearTV', 2), ('Alcon 10', 1), ('Lucent 330S', 2)]",26210.0,103.3,-37.803070399999996,144.97766969999995,15,22381.8,Summer,True,1.7263,nice fast shipping.phone was in great shape as described.i just wanted a basic phone and this one is perfect.i would recommend this to anyone who wants a basic phone.,1.0
ORD160686,ID3543021913,2019-08-16,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",14185.0,66.55,-37.8109012,144.9589233,15,12123.8,Winter,False,1.061,"five stars love this phone, slim and perfect to slip into my back pocket or small purse. works great!",1.0
ORD289851,ID2176972949,2019-06-22,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Toshika 750', 1), ('iStream', 1)]",7790.0,66.67,-37.8042345,145.0106878,25,5909.17,Winter,True,1.503,"refurbished unsatisfactory quality defective touchscreen touch screen defective , keep getting ghost touches",0.0
ORD433186,ID0588236837,2019-09-28,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",23760.0,78.5,-37.8111175,144.9731851,25,17898.5,Spring,False,0.8916,how did i live this long without the thunder . you get to enjoy any music style  just my asking iassist . going to up-greade to the wireless . love the thunder . love you too iassist .,1.0
ORD469468,ID4326586182,2019-07-10,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655.0,67.26,-37.8081012,144.96032219999995,0,2722.26,Winter,False,1.2718,compare the specs to all other smartphones and toshika always comes out on top of the game compare the specs of to all other smartphones and toshika always comes out on top of the game. this is my favorite smartphone i've ever used over the past decade. everything is awesome about this phone!,1.0
ORD298033,ID0634775006,2019-12-08,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760.0,59.65,-37.812144599999996,144.93793540000001,10,9743.65,Summer,False,0.8054,god phone the lo make calls onlyb software is extremely slow. not even good to run one task at a time.,0.0
ORD093976,ID0253027641,2019-03-12,Thompson,"[('Olivia x460', 1), ('Thunder line', 1), ('pearTV', 2), ('Candle Inferno', 1)]",16455.0,81.29,-37.8242729,144.9473379,25,12422.54,Autumn,True,1.2915,good refurbished alcon good refurbished phone. works great.,1.0
ORD209088,ID0529205569,2019-05-24,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2)]",18760.0,82.55,-37.8235601,144.9356707,25,14152.55,Autumn,True,1.5727,its an amazing experience im so excited its an amazing experience im so excited..beyond my expectation....positive ! thanks guys. im just happy qith my new universe note 5😀,1.0
ORD372899,ID0560997175,2019-12-22,Thompson,"[('pearTV', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",17710.0,58.39,-37.811865999999995,144.9368934,10,15997.39,Summer,False,0.8994,"changing parts after a month and a half of usage. i have bought it on june 25, now i need to change the charging port ... ( usb charger charging port dock connector usb port flex cable ) as the battery it's not charging properly... it takes 2 days to get 100% charge ( unacceptable ). very disappointed.",0.0
ORD138575,ID2705184150,2019-11-18,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Candle Inferno', 1), ('Universe Note', 2)]",12920.0,98.18,-37.8200186,144.96876540000005,15,11080.18,Spring,True,0.1729,great phone love it,1.0
ORD137158,ID6167231000,2019-05-25,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2), ('iAssist Line', 2), ('Universe Note', 2)]",31700.0,64.76,-37.8160628,144.95295159999995,25,23839.76,Autumn,False,0.6403,very good quality for the price never been an android fan but really love this phone.,1.0
ORD495619,ID0579515302,2019-12-02,Thompson,"[('Olivia x460', 2), ('Alcon 10', 1)]",11400.0,67.98,-37.8134519,144.94837959999995,25,8617.98,Summer,False,0.1442,excellent it is lovely. just as i expected :),1.0
ORD294264,ID1492150956,2019-02-28,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Universe Note', 2), ('Toshika 750', 2)]",20420.0,54.07,-37.8141362,144.9519654,15,17411.07,Summer,False,0.4604,one star this phone is not unlocked at all...,0.0
ORD363459,ID0299023726,2019-04-26,Bakers,"[('Toshika 750', 1), ('Candle Inferno', 2)]",5180.0,68.16,-37.809331799999995,145.0097176,0,5248.16,Autumn,False,1.2761,excellent performance and at $600 us the price was right this is an all around solid flagship phone. excellent performance and at $600 us the price was right. if you are in the market for a top-tier phone this is a great one.,1.0
ORD092608,ID0711331304,2019-04-27,Thompson,"[('Universe Note', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",15970.0,80.13,-37.80685560000001,144.95711169999996,15,13654.63,Autumn,True,1.0952,i love it works great,1.0
ORD039096,ID0420022675,2019-07-24,Bakers,"[('Alcon 10', 1), ('Olivia x460', 2), ('Thunder line', 2)]",15760.0,47.54,-37.8111528,144.9970476,25,11867.54,Winter,False,0.2051,"i bought this on black friday, simply because it was dirt cheap. it works ok but kinda slow.",0.0
ORD139474,ID2279005874,2019-05-09,Thompson,"[('pearTV', 1), ('iAssist Line', 1)]",8535.0,65.96,-37.8155763,144.95799480000005,10,7747.46,Autumn,False,1.0137,perfect shape exactly what i was expecting for. in perfect shape. value for money.,1.0
ORD056828,ID2133726645,2019-10-01,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",6340.0,95.98,-37.8117035,144.9454128,10,5801.98,Spring,True,0.1813,use digico to upgrade your verizon accounts! excellent process...and the phone is fantastic!,1.0
ORD373444,ID0711331418,2019-06-20,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Toshika 750', 1)]",11140.0,67.32,-37.807226799999995,144.95652040000004,10,10093.32,Winter,False,1.0288,"best phone i've ever used gorgeous phone, great battery life, amazing screen, impressive pictures, this is truly a no compromise phone. the stereo speakers are wonderful if you watch movies on your phone.",1.0
ORD269652,ID0711783633,2019-08-03,Thompson,"[('Olivia x460', 1), ('Thunder line', 1), ('Universe Note', 1)]",6855.0,62.34,-37.81644470000001,144.9458051,10,6231.84,Winter,False,0.4343,love my mother loves it,1.0
ORD324358,ID0373008444,2019-05-16,Bakers,"[('Lucent 330S', 2), ('pearTV', 2)]",15080.0,81.52,-37.801935799999995,144.98144419999997,5,14407.52,Autumn,True,1.5085,"excellent phone, held back by bixby. excellent phone, held back by bixby.",1.0
ORD364926,ID0207078731,2019-04-21,Bakers,"[('Alcon 10', 1), ('iStream', 2), ('pearTV', 1)]",15560.0,55.99,-37.8203974,145.0151888,0,15615.99,Autumn,False,2.1025,one star came to me in a different language.,0.0
ORD305116,ID0306968306,2019-02-08,Thompson,"[('pearTV', 2), ('Toshika 750', 1)]",16940.0,83.37,-37.8158245,144.9326915,0,17023.37,Summer,True,1.3121,stay away. battery charger issue. item delivered in pristine condition.global version. battery was at 45%. after an hour it went down to 25%. battery charger included is not us compatible.,0.0
ORD272328,ID1288940370,2019-08-26,Thompson,"[('Universe Note', 1), ('iAssist Line', 1)]",5675.0,78.1,-37.8187846,144.9524658,5,5469.35,Winter,True,0.8295,great phone great phones. i replaced the phone my old nexus 6p and samsun 6s and it has none of the issues the others had.,1.0
ORD055649,ID0703556747,2019-05-31,Thompson,"[('Olivia x460', 2), ('iAssist Line', 2), ('Thunder line', 2), ('pearTV', 2)]",23880.0,80.95,-37.8066927,144.9579231,10,21572.95,Autumn,True,1.1638,five stars i purchase this phone for my daughter she loves it..her only complaint is the size.,1.0
ORD014572,ID0777783548,2019-08-12,Thompson,"[('Olivia x460', 1), ('Universe Note', 2)]",8125.0,66.17,-37.805404700000004,144.9536501,25,6159.92,Winter,False,0.9948,arrived in good condition and excellent camera works in costa rica with kolbi carrier. arrived in good condition and excellent camera. very happy with price and product,1.0
ORD435519,ID0250933621,2019-08-30,Bakers,"[('Thunder line', 1), ('iAssist Line', 2)]",6630.0,79.91,-37.8209154,145.00266000000005,15,5715.41,Winter,True,1.3799,i love all of the things that it can do. i can play with it and learn from it.,1.0
ORD312746,ID0576831013,2019-04-07,Bakers,"[('Universe Note', 1), ('Thunder line', 1), ('Toshika 750', 1)]",9950.0,64.11,-37.817415999999994,144.9877522,0,10014.11,Autumn,False,1.0559,condition like new,1.0
ORD477657,ID0846540128,2019-02-04,Bakers,"[('iStream', 1), ('Universe Note', 2)]",7050.0,91.81,-37.8046614,144.99278950000001,15,6084.31,Summer,True,0.6315,"accurate description i have just had my phone for 2 days, so i am still evaluating it. the phone was received in very good condition with no scratches. package included the phone, charger, and wall plug-in. battery life of 1-day appears to be accurate so far.",1.0
ORD443844,ID0664378487,2019-03-04,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 2)]",5310.0,61.98,-37.820378399999996,144.9666014,10,4840.98,Autumn,False,0.3266,"extremely happy with this decision without getting all technical.... if you don't need the latest greatest (s6, s6 edge, note4) this thing is a powerhouse unto itself. i am very happy with my decision and for the price ($20 with 2yr contract) how could i not be?",1.0
ORD044253,ID3204395238,2019-10-12,Thompson,"[('Toshika 750', 1), ('Thunder line', 1)]",6500.0,74.16,-37.8070767,144.9487011,0,6574.16,Spring,False,0.6393,better than expected great!,1.0
ORD083264,ID5402983327,2019-02-10,Nickolson,"[('iStream', 1), ('Candle Inferno', 1), ('pearTV', 2)]",13200.0,92.02,-37.8194749,144.96314030000005,5,12632.02,Summer,True,0.5722,ok excelente!!!!…,1.0
ORD216273,ID0267315661,2019-11-11,Nickolson,"[('Thunder line', 1), ('Olivia x460', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",8940.0,73.17,-37.822744799999995,144.9717489,10,8119.17,Spring,False,0.5007,10/10 like brand new! works great !! love the phone it’s like brand new! 100% recommend,1.0
